fr,champagnac,Champagnac,B1,,45.13563,1.570494
fr,champagnac,Champagnac,B7,,45.424601,-.382475
fr,champagnac-de-belair,Champagnac-de-Bélair,97,,45.393435,.698439
fr,champagnac-de-belaire,Champagnac-de-Bélaire,97,,45.393435,.698439
fr,champagnac-la-noaille,Champagnac-la-Noaille,B1,,45.307305,2.016795
fr,champagnac-la-prune,Champagnac-la-Prune,B1,,45.186512,1.952193
fr,champagnac-la-riviere,Champagnac-la-Rivière,B1,,45.709729,.91222
fr,champagnac-les-mines,Champagnac-les-Mines,98,,45.35,2.4
fr,champagnac-le-vieux,Champagnac-le-Vieux,98,,45.358277,3.503408
fr,champagnat,Champagnat,98,,45.450145,3.426902
fr,champagnat,Champagnat,A1,,46.483018,5.380619
fr,champagnat,Champagnat,B1,,46.018632,2.283333
fr,champagnat-le-jeune,Champagnat-le-Jeune,98,,45.450145,3.426902
fr,champagne-au-mont-d'or,Champagne-au-Mont-d'Or,B9,,45.795478,4.785687
fr,champagne,Champagne,97,,45.416667,.316667
fr,champagne,Champagne,A1,,47.382024,3.624053
fr,champagne,Champagne,A2,,47.89792,-1.429419
fr,champagne,Champagne,A3,,46.744652,.882216
fr,champagne,Champagne,A6,,47.039048,5.813011
fr,champagne,Champagne,A8,,48.397936,2.797849
fr,champagne,Champagne,B1,,45.021157,1.84084
fr,champagne,Champagné,B5,,46.382279,-1.1225
fr,champagne,Champagne,B6,,49.140522,2.242332
fr,champagne,Champagne,B7,,45.516667,.033333
fr,champagne,Champagne,B9,,45.273723,4.800849
fr,champagne-de-blanzac,Champagne-de-Blanzac,B7,,45.516667,.033333
fr,champagne-en-valromay,Champagne-en-Valromay,B9,,45.904474,5.678088
fr,champagne-et-fontaine,Champagne-et-Fontaine,97,,45.416667,.316667
fr,champagne-fontaines,Champagne-Fontaines,97,,45.416667,.316667
fr,champagne-le-sec,Champagné-le-Sec,B7,,46.19031,.191699
fr,champagne-les-marais,Champagné-les-Marais,B5,,46.382279,-1.1225
fr,champagne-lureau,Champagne-Lureau,B7,,46.189756,.312958
fr,champagne-lurreau,Champagne-Lurreau,B7,,46.189756,.312958
fr,champagnemay,Champagnemay,A4,,48.756218,3.500508
fr,champagne-mouton,Champagne-Mouton,B7,,45.990779,.41051
fr,champagne-saint-hilaire,Champagné-Saint-Hilaire,B7,,46.319548,.324889
fr,champagnes,Champagnes,B9,,45.33329,6.343831
fr,champagne-sur-loue,Champagne-sur-Loue,A6,,47.039048,5.813011
fr,champagne-sur-oise,Champagne-sur-Oise,B6,,49.140522,2.242332
fr,champagne-sur-seine,Champagne-sur-Seine,A8,,48.397936,2.797849
fr,champagne-sur-vingeanne,Champagne-sur-Vingeanne,A1,,47.44585,5.392511
fr,champagneux,Champagneux,B9,,45.624052,5.673867
fr,champagney,Champagney,A6,,47.256115,5.906419
fr,champagnier,Champagnier,B9,,45.112937,5.726535
fr,champagnole,Champagnole,A6,8313,46.744516,5.913538
fr,champagnolles,Champagnolles,B7,,45.512823,-.636385
fr,champagny,Champagny,A1,,46.579645,4.741899
fr,champagny,Champagny,A6,,46.905576,5.883205
fr,champagny,Champagny,B9,,45.454631,6.693998
fr,champagny-sous-uxelles,Champagny-sous-Uxelles,A1,,46.579645,4.741899
fr,champaissant,Champaissant,B5,,48.273631,.44687
fr,champalais,Champalais,A3,,47.258529,2.927337
fr,champallement,Champallement,A1,,47.232262,3.489282
fr,champanastais,Champanastais,B8,,44.416667,6.45
fr,champanastays,Champanastays,B8,,44.416667,6.45
fr,champanges,Champanges,B9,,46.372958,6.550839
fr,champarlan,Champarlan,A3,,47.254378,2.641624
fr,champaubert-aux-bois,Champaubert-aux-Bois,A4,,48.566667,4.783333
fr,champaubert,Champaubert,A4,,48.566667,4.783333
fr,champau,Champau,B7,,46.948436,.243089
fr,champaurie,Champaurie,B9,,45.116667,4.35
fr,champaussel,Champaussel,B8,,44.733333,6.6
fr,champ-beranger,Champ-Béranger,B9,,45.422979,6.702786
fr,champ-berenger,Champ-Bérenger,B9,,45.422979,6.702786
fr,champ-boirat,Champ-Boirat,98,,46.114775,3.108169
fr,champceaux,Champceaux,A3,,46.943113,2.720841
fr,champcella,Champcella,B8,,44.724178,6.577494
fr,champcellee,Champcellée,A1,,47.333999,3.091244
fr,champcenest,Champcenest,A8,,48.671127,3.282063
fr,champcerie,Champcerie,99,,48.798761,-.223807
fr,champcervon,Champcervon,99,,48.77667,-1.395003
fr,champcevinel,Champcevinel,97,,45.2163,.727961
fr,champcevrais,Champcevrais,A1,,47.745431,2.956578
fr,champcey,Champcey,99,,48.725527,-1.447724
fr,champ,Champ,98,,45.17559,4.070653
fr,champ,Champ,A4,,48.237362,4.408969
fr,champ,Champ,B1,,45.129682,1.526089
fr,champ,Champ,B2,,48.19598,6.721576
fr,champ,Champ,B9,,45.069121,5.732249
fr,champcontier,Champcontier,B8,,44.45,6.416667
fr,champcorgeon,Champcorgeon,A1,,47.877504,3.129457
fr,champcouelle,Champcouelle,A8,,48.669036,3.405713
fr,champcourt,Champcourt,A4,,48.275542,4.949734
fr,champcueil,Champcueil,A8,,48.51594,2.446738
fr,champdalene,Champdalène,B8,,44.416667,6.216667
fr,champ d'ariette,Champ d'Ariette,A5,,42.446923,9.481285
fr,champ de gain,Champ de Gain,B7,,46.670032,.437266
fr,champdeniers,Champdeniers,B7,,46.485356,-.403807
fr,champdeuil,Champdeuil,A8,,48.620689,2.728594
fr,champ-didier,Champ-Didier,B8,,44.8,6.516667
fr,champdieu,Champdieu,B9,,45.644781,4.045833
fr,champdigon,Champdigon,B7,,46.899032,.525157
fr,champ-disdier,Champ-Disdier,B8,,44.8,6.516667
fr,champdivers,Champdivers,A6,,47.009465,5.384593
fr,champ d'oiseau,Champ d'Oiseau,A1,,47.553807,4.346312
fr,champ dolent,Champ Dolent,A1,,47.713789,3.166574
fr,champ-dolent,Champ-Dolent,A7,,48.961755,1.013312
fr,champdolent,Champdolent,B7,,45.919168,-.800833
fr,champdor,Champdor,B9,,46.017452,5.596584
fr,champdotre,Champdôtre,A1,,47.181723,5.304176
fr,champdray,Champdray,B2,,48.134584,6.752947
fr,champ-du-boult,Champ-du-Boult,99,,48.793099,-1.007495
fr,champ-du drac,Champ-du Drac,B9,,45.069121,5.732249
fr,champeau,Champeau,A1,,47.276185,4.144289
fr,champeaux,Champeaux,97,,45.474177,.57819
fr,champeaux,Champeaux,99,,48.577048,.442593
fr,champeaux,Champeaux,A1,,47.751002,3.269705
fr,champeaux,Champeaux,A2,,48.146784,-1.311917
fr,champeaux,Champeaux,A3,,48.356681,1.073959
fr,champeaux,Champeaux,A8,,48.584631,2.806579
fr,champeaux,Champeaux,B7,,46.483709,-.361867
fr,champeaux-et-la-chapelle-pommier,Champeaux-et-la-Chapelle-Pommier,97,,45.474177,.57819
fr,champeaux-sur-sarthe,Champeaux-sur-Sarthe,99,,48.577048,.442593
fr,champegeix,Champegeix,B1,,46.125573,2.192695
fr,champeix,Champeix,98,,45.586796,3.128665
fr,champeix,Champeix,B1,,46.333333,2.166667
fr,champelause,Champelause,98,,45.02252,4.17648
fr,champemon,Champémon,98,,46.497134,2.513241
fr,champenard,Champenard,A7,,49.106362,1.334885
fr,champenay,Champenay,C1,,48.414169,7.123876
fr,champenoux,Champenoux,B2,,48.741736,6.350321
fr,champeol,Champeol,A3,,47.258943,1.585643
fr,champeon,Champéon,B5,,48.367668,-.517868
fr,champerboux,Champerboux,A9,,44.405291,3.414997
fr,champetieres,Champétières,98,,45.519277,3.694455
fr,champey,Champey,A6,,47.585331,6.679261
fr,champey,Champey,B2,,48.957439,6.05805
fr,champey-sur-moselle,Champey-sur-Moselle,B2,,48.957439,6.05805
fr,champfleur,Champfleur,B5,,48.386683,.129418
fr,champ fleury,Champ Fleury,A3,,47.936993,2.627427
fr,champfleury,Champfleury,A4,,48.616945,4.005487
fr,champ-florentin,Champ-Florentin,A3,,46.554473,1.999133
fr,champforgeuil,Champforgeuil,A1,,46.818571,4.833571
fr,champfremont,Champfrémont,B5,,48.427633,-.091233
fr,champfromier,Champfromier,B9,,46.192543,5.81617
fr,champfrost,Champfrost,A3,,46.985427,2.283333
fr,champgeneteux,Champgenéteux,B5,,48.291241,-.362559
fr,champ gerbeau,Champ Gerbeau,A4,,48.548236,4.924762
fr,champgiron,Champgiron,A4,,48.060175,3.867992
fr,champguyon-bas,Champguyon-Bas,A4,,48.766667,3.55
fr,champguyon,Champguyon,A4,,48.775362,3.54191
fr,champguyon-haut,Champguyon-Haut,A4,,48.775362,3.54191
fr,champ-haut,Champ-Haut,99,,48.726069,.325253
fr,champhol,Champhol,A3,,48.468131,1.502813
fr,champien,Champien,A1,,47.496431,3.88369
fr,champien,Champien,B6,,49.695135,2.861421
fr,champier,Champier,B9,,45.456377,5.292227
fr,champigne,Champigné,B5,,47.663322,-.571597
fr,champignelles,Champignelles,A1,,47.780087,3.074567
fr,champigneul-champagne,Champigneul-Champagne,A4,,48.971576,4.167948
fr,champigneul,Champigneul,A4,,48.971576,4.167948
fr,champigneulle,Champigneulle,A4,,49.351911,4.925755
fr,champigneulles,Champigneulles,A4,,48.131355,5.644067
fr,champigneulles,Champigneulles,B2,,48.734195,6.164167
fr,champigneulles-en-bassigny,Champigneulles-en-Bassigny,A4,,48.131355,5.644067
fr,champigneul-sur-vence,Champigneul-sur-Vence,A4,,49.701236,4.65583
fr,champignol,Champignol,A4,,48.138802,4.674986
fr,champignol,Champignol,A8,,48.808652,2.5056
fr,champignolle,Champignolle,A1,,47.362351,3.793826
fr,champignolle-le bas,Champignolle-le Bas,A1,,47.36471,3.796286
fr,champignolle-le haut,Champignolle-le Haut,A1,,47.358937,3.792722
fr,champignolles,Champignolles,A1,,47.054283,4.56631
fr,champignolles,Champignolles,A7,,48.955253,.760874
fr,champignolles-les-hospitaliers,Champignolles-lès-Hospitaliers,A1,,47.054283,4.56631
fr,champignol-les-mondeville,Champignol-lès-Mondeville,A4,,48.138802,4.674986
fr,champignol-lez-mondeville,Champignol-lez-Mondeville,A4,,48.138802,4.674986
fr,champigny-beauce,Champigny-Beauce,A3,,47.71245,1.25344
fr,champigny,Champigny,A1,,48.319625,3.12718
fr,champigny,Champigny,A3,,47.06522,.328693
fr,champigny,Champigny,A4,,47.867093,5.644034
fr,champigny,Champigny,A8,,48.81642,2.493656
fr,champigny,Champigny,B7,,46.715699,.155585
fr,champigny-en-beauce,Champigny-en-Beauce,A3,,47.71245,1.25344
fr,champigny-la-futelaye,Champigny-la-Futelaye,A7,,48.864151,1.297484
fr,champigny-le-sec,Champigny-le-Sec,B7,,46.715699,.155585
fr,champigny-les-langres,Champigny-lès-Langres,A4,,47.89451,5.346426
fr,champigny-sous-varennes,Champigny-sous-Varennes,A4,,47.867093,5.644034
fr,champigny-sur-aube,Champigny-sur-Aube,A4,,48.560095,4.073604
fr,champigny-sur-marne,Champigny-sur-Marne,A8,71985,48.81642,2.493656
fr,champigny-sur-veude,Champigny-sur-Veude,A3,,47.06522,.328693
fr,champigny-sur-yonne,Champigny-sur-Yonne,A1,,48.319625,3.12718
fr,champillet,Champillet,A3,,46.549143,2.111527
fr,champillon,Champillon,A4,,49.084348,3.979399
fr,championniere,Championnière,B9,,46.000112,5.324624
fr,champlan,Champlan,A8,,48.708226,2.279749
fr,champlandry,Champlandry,A1,,48,3.766667
fr,champlat,Champlat,A4,,49.154402,3.834761
fr,champlat-et-boujacourt,Champlat-et-Boujacourt,A4,,49.154402,3.834761
fr,champ-laurent,Champ-Laurent,B9,,45.508039,6.213678
fr,champlay,Champlay,A1,,47.951284,3.438503
fr,champlecy,Champlecy,A1,,46.470049,4.244536
fr,champ-le-duc,Champ-le-Duc,B2,,48.19598,6.721576
fr,champlemy,Champlemy,A1,,47.285808,3.350476
fr,champlieu,Champlieu,A1,,46.592386,4.781191
fr,champlin,Champlin,A1,,47.241185,3.445111
fr,champlin,Champlin,A4,,49.839994,4.330656
fr,champlitte,Champlitte,A6,,47.615246,5.515388
fr,champlitte-et-le-prelot,Champlitte-et-le-Prélot,A6,,47.615246,5.515388
fr,champlitte-la-ville,Champlitte-la-Ville,A6,,47.613329,5.531912
fr,champlive,Champlive,A6,,47.28819,6.246606
fr,champlois,Champlois,A1,,47.360005,4.004521
fr,champloiseau,Champloiseau,A1,,47.892856,3.426662
fr,champlon,Champlon,B2,,49.079252,5.641151
fr,champlong,Champlong,98,,45.232521,3.400332
fr,champ long de lozere,Champ Long de Lozère,A9,,44.390118,3.755011
fr,champlost,Champlost,A1,,48.026714,3.668998
fr,champmenard,Champmenard,A3,,46.794765,2.159423
fr,champmillon,Champmillon,B7,,45.633333,0
fr,champmorlin,Champmorlin,A1,,47.465358,4.119522
fr,champmotteux,Champmotteux,A3,,48.343285,2.319462
fr,champnetery,Champnétery,B1,,45.828451,1.574361
fr,champneuville,Champneuville,B2,,49.236794,5.327383
fr,champniers,Champniers,97,,45.672301,.731496
fr,champniers,Champniers,B7,,45.716667,.2
fr,champniers-et-reilhac,Champniers-et-Reilhac,97,,45.672301,.731496
fr,champniers-et-reillac,Champniers-et-Reillac,97,,45.672301,.731496
fr,champniers-reillac,Champniers-Reillac,97,,45.672301,.731496
fr,champoleon,Champoléon,B8,,44.733333,6.233333
fr,champoly,Champoly,B9,,45.858492,3.837578
fr,champomier,Champomier,98,,46.129955,2.956521
fr,champosoult,Champosoult,99,,48.870941,.167444
fr,champougny,Champougny,B2,,48.5446,5.694517
fr,champoulet,Champoulet,A3,,47.658006,2.919237
fr,champoulet,Champoulet,B9,,45.476102,6.529946
fr,champourcin,Champourcin,B8,,44.169724,6.388583
fr,champousel,Champousel,B8,,44.733333,6.6
fr,champoux,Champoux,A1,,46.752498,4.012027
fr,champoux,Champoux,A6,,47.334996,6.135573
fr,champ pejus,Champ Pejus,B5,,48.183333,-1.05
fr,champrenault,Champrenault,A1,,47.399524,4.68024
fr,champrepus,Champrépus,99,,48.833689,-1.321069
fr,champriat,Champriat,A3,,46.932001,2.928955
fr,champ-richard,Champ-Richard,B8,,44.25093,6.678093
fr,champ-richardd,Champ-Richardd,B8,,44.25093,6.678093
fr,champrond,Champrond,A3,,48.316667,.866667
fr,champrond-en-gatine,Champrond-en-Gâtine,A3,,48.402525,1.075273
fr,champrosay,Champrosay,A8,,48.661324,2.427691
fr,champrougier,Champrougier,A6,,46.871593,5.522102
fr,champroux,Champroux,98,,46.682381,2.982
fr,champroux,Champroux,A3,,46.47647,2.039234
fr,champsac,Champsac,B1,,45.702803,.957287
fr,champ sale,Champ Salé,B7,,46.85,.283333
fr,champsanglard,Champsanglard,B1,,46.266667,1.883333
fr,champs,Champs,97,,45.532108,.774884
fr,champs,Champs,98,,45.4,2.566667
fr,champs,Champs,99,,48.583614,.55825
fr,champs,Champs,A1,,47.73995,3.599934
fr,champs,Champs,A8,,48.853887,2.604008
fr,champs,Champs,B1,,43.65,1.65
fr,champs,Champs,B6,,49.540828,3.254283
fr,champs,Champs,B7,,46.358142,.995929
fr,champs,Champs,B9,,45.652678,4.114693
fr,champseau,Champseau,B1,,45.833333,1.766667
fr,champsecret,Champsecret,99,,48.609502,-.551453
fr,champsella,Champsella,B8,,44.923371,6.57255
fr,champseru,Champseru,A3,,48.49188,1.65742
fr,champsiaux,Champsiaux,98,,45.437933,3.68707
fr,champsicourt,Champsicourt,A4,,48.157808,3.916183
fr,champs-romain,Champs-Romain,97,,45.532108,.774884
fr,champs-sur-marne,Champs-Sur-Marne,A8,,48.853887,2.604008
fr,champs-sur-tarentaine,Champs-sur-Tarentaine,98,,45.4,2.566667
fr,champ-sur-barse,Champ-sur-Barse,A4,,48.237362,4.408969
fr,champ-sur-drac,Champ-sur-Drac,B9,,45.069121,5.732249
fr,champtercier,Champtercier,B8,,44.095569,6.163906
fr,champtereier,Champtereier,B8,,44.095569,6.163906
fr,champteusse,Champteussé,B5,,47.667263,-.654997
fr,champteusse-sur-baconne,Champteussé-sur-Baconne,B5,,47.667263,-.654997
fr,champtoceaux,Champtoceaux,B5,,47.33476,-1.261313
fr,champtoce,Champtocé,B5,,47.412385,-.864525
fr,champtoce-sur-loire,Champtocé-sur-Loire,B5,,47.412385,-.864525
fr,champton,Champton,A1,,47.437735,3.084761
fr,champton,Champton,A4,,48.042335,3.841198
fr,champtonnay,Champtonnay,A6,,47.379718,5.668613
fr,champvalins,Champvalins,A3,,47.847977,2.00573
fr,champvallee,Champvallée,98,,46.508482,2.578669
fr,champvallier,Champvallier,98,,46.508482,2.578669
fr,champvallon,Champvallon,A1,,47.935576,3.344529
fr,champvans,Champvans,A6,,47.104657,5.4376
fr,champvans-les-baume,Champvans-lès-Baume,A6,,47.35,6.35
fr,champvans-les-gray,Champvans-lès-Gray,A6,,47.393454,5.576611
fr,champvans-les-moulins,Champvans-lès-Moulins,A6,,47.255412,5.917075
fr,champvert,Champvert,A1,,46.841423,3.51048
fr,champvoisy,Champvoisy,A4,,49.129883,3.637378
fr,champvoux,Champvoux,A1,,47.135528,3.075998
fr,champy,Champy,A1,,47.053807,3.810005
fr,chamrousse,Chamrousse,B9,,45.118171,5.889568
fr,chamvres,Chamvres,A1,,47.957022,3.362732
fr,chanac,Chanac,A9,,44.466138,3.343265
fr,chanac,Chanac,B1,,45.264968,1.820645
fr,chanac-les-mines,Chanac-les-Mines,B1,,45.264968,1.820645
fr,chanais,Chanais,B5,,47.359411,-1.661908
fr,chanaleilles,Chanaleilles,98,,44.861196,3.488108
fr,chanas,Chanas,B9,,45.319419,4.821723
fr,chanat,Chanat,98,,45.829856,3.014215
fr,chanat,Chanat,B1,,45.117579,1.673768
fr,chanat-la-monteyre,Chanat-la-Monteyre,98,,45.829856,3.014215
fr,chanat-la-mouteyre,Chanat-la-Mouteyre,98,,45.829856,3.014215
fr,chanay,Chanay,B9,,46.006437,5.787845
fr,chanaz,Chanaz,B9,,45.808834,5.794676
fr,chancay,Chançay,A3,,47.453951,.87448
fr,chanceaux,Chanceaux,A1,,47.518214,4.719631
fr,chanceaux,Chanceaux,A3,,47.15,.933333
fr,chanceaux-pres-loches,Chanceaux-près-Loches,A3,,47.15,.933333
fr,chanceaux-sur-choisille,Chanceaux-sur-Choisille,A3,,47.471449,.705388
fr,chance,Chancé,A2,,48.035498,-1.380751
fr,chancelade,Chancelade,97,,45.200491,.672606
fr,chancel,Chancel,97,,45.148873,1.043488
fr,chancenay,Chançenay,A3,,47.165335,2.192862
fr,chancenay,Chancenay,A4,,48.670009,4.987155
fr,chancery,Chancery,A8,,48.210854,2.852278
fr,chancey,Chancey,A6,,47.320443,5.682732
fr,chancia,Chancia,A6,,46.345919,5.645673
fr,chancot,Chancot,98,,46.236047,2.741944
fr,chandai,Chandai,99,,48.753074,.740181
fr,chandelles,Chandelles,A3,,48.637647,1.555235
fr,chandolas,Chandolas,B9,,44.403326,4.253335
fr,chandon,Chandon,B9,,45.418906,6.554305
fr,chandres,Chandres,A3,,48.424982,1.60474
fr,chaneac,Chanéac,B9,,44.932543,4.320167
fr,chane,Châne,B9,,45.848302,5.155371
fr,chaneins,Chaneins,B9,,46.097516,4.851545
fr,chanenche,Chanenche,B8,,44.416667,6.5
fr,chanes,Chânes,A1,,46.251495,4.756497
fr,chanes,Chânes,B9,,45.848302,5.155371
fr,chanet,Chanet,98,,45.25,3
fr,change,Change,A1,,46.928931,4.631667
fr,change,Changé,A3,,48.565211,1.585015
fr,change,Changé,B5,,47.984988,.283281
fr,changey,Changey,A4,,47.92539,5.385758
fr,changis,Changis,A8,,48.415241,2.731949
fr,changis-sur-marne,Changis-sur-Marne,A8,,48.958164,3.021912
fr,changy,Changy,A1,,46.4146,4.236539
fr,changy,Changy,A3,,46.670805,2.606425
fr,changy,Changy,A4,,48.773591,4.679286
fr,changy,Changy,B9,,46.142736,3.891003
fr,changy-les-bois,Changy-les-Bois,A3,,47.85793,2.685431
fr,chaniat,Chaniat,98,,45.317013,3.484791
fr,chaniers,Chaniers,B7,,45.718583,-.557793
fr,chanillet,Chanillet,B5,,47.724884,-1.251555
fr,chanizieu,Chanizieu,B9,,45.737182,5.388443
fr,channay,Channay,A1,,47.882448,4.331538
fr,channay,Channay,A3,,46.584856,2.588949
fr,channay-sur-lathan,Channay-sur-Lathan,A3,,47.479072,.264232
fr,channes,Channes,A4,,47.939963,4.254466
fr,chanolles,Chanolles,B8,,44.154543,6.424444
fr,chanonat,Chanonat,98,,45.693062,3.093585
fr,chanon,Chanon,B1,,46.283333,2.25
fr,chanos-curson,Chanos-Curson,B9,,45.060567,4.923808
fr,chanousse,Chanousse,B8,,44.354609,5.653274
fr,chanoux,Chanoux,B1,,45.166303,1.489526
fr,chanoy,Chanoy,A3,,47.572854,2.773139
fr,chanoy,Chanoy,A4,,47.923832,5.286295
fr,chanoz-chatenay,Chanoz-Châtenay,B9,,46.184025,5.029048
fr,chantafret,Chantafret,A3,,46.526851,2.266381
fr,chantambre,Chantambre,A8,,48.348656,2.394867
fr,chantarel,Chantarel,B1,,45.163831,1.78729
fr,chantaussel,Chantaussel,B8,,44.673707,6.134815
fr,chante-alouette,Chante-Alouette,98,,46.174642,3.262886
fr,chanteau,Chanteau,A3,,47.966506,1.971293
fr,chantecocq,Chantecocq,A4,,48.583333,4.733333
fr,chantecoq,Chantecoq,A3,,48.053703,2.961484
fr,chante-coq,Chante-Coq,A3,,48.640917,2.130905
fr,chantecoq,Chantecoq,A4,,48.583333,4.733333
fr,chantecorps,Chantecorps,B7,,46.496644,-.155652
fr,chanteduc,Chanteduc,98,,45.377093,3.577864
fr,chantegain,Chantegain,B7,,46.670032,.437266
fr,chanteheux,Chanteheux,B2,,48.599385,6.528595
fr,chanteix,Chanteix,B1,,45.31044,1.636478
fr,chantelle,Chantelle,98,,46.235919,3.152075
fr,chantelle-la-vieille,Chantelle-la-Vieille,98,,46.238689,3.113328
fr,chantelot,Chantelot,A4,,48.245743,4.280793
fr,chanteloube,Chanteloube,98,,45.55,3.616667
fr,chanteloube,Chanteloube,B1,,46.057234,1.361256
fr,chanteloube,Chanteloube,B7,,45.903062,.292636
fr,chante loube,Chante Loube,B7,,46.392052,1.000582
fr,chanteloube,Chanteloube,B8,,44.516667,6.3
fr,chanteloup,Chanteloup,99,,48.60505,.842425
fr,chanteloup,Chanteloup,A1,,47.248215,3.556068
fr,chanteloup,Chanteloup,A2,,47.965739,-1.615168
fr,chanteloup,Chanteloup,A3,,46.942291,2.26938
fr,chanteloup,Chanteloup,A7,,48.883453,1.020501
fr,chanteloup,Chanteloup,A8,,48.855965,2.739044
fr,chanteloup,Chanteloup,B5,,47.094526,-.683452
fr,chanteloup,Chanteloup,B7,,46.393797,.629391
fr,chanteloup-les-bois,Chanteloup-les-Bois,B5,,47.094526,-.683452
fr,chanteloup-les-vignes,Chanteloup-les-Vignes,A8,9311,48.976144,2.032614
fr,chantemerle,Chantemerle,98,,45.766667,2.583333
fr,chante merle,Chante Merle,A1,,47.374091,3.413336
fr,chantemerle,Chantemerle,A4,,48.157478,4.147461
fr,chantemerle,Chantemerle,B7,,45.979723,-.641611
fr,chantemerle,Chantemerle,B8,,44.934214,6.588478
fr,chantemerle,Chantemerle,B9,,44.403081,4.835079
fr,chantemerle-grand,Chantemerle-Grand,B9,,45.7,5.7
fr,chantemerle-les-bles,Chantemerle-les-Blés,B9,,45.110562,4.898501
fr,chantemerle-les-grignan,Chantemerle-lès-Grignan,B9,,44.403081,4.835079
fr,chantemerle-petit,Chantemerle-Petit,B9,,45.7,5.7
fr,chantemerle-serre-chevalier,Chantemerle-Serre-Chevalier,B8,,44.934214,6.588478
fr,chantemerle-sur-la-soie,Chantemerle-sur-la-Soie,B7,,45.979723,-.641611
fr,chantemesle,Chantemesle,A7,,49.080218,1.671579
fr,chantemille,Chantemille,B1,,46.110726,2.04139
fr,chantenay,Chantenay,A1,,46.733333,3.183333
fr,chantenay,Chantenay,B5,,47.204641,-1.602261
fr,chantenay-saint-imbert,Chantenay-Saint-Imbert,A1,,46.733333,3.183333
fr,chantenay-sur-loire,Chantenay-sur-Loire,B5,,47.204641,-1.602261
fr,chantenay-villedieu,Chantenay-Villedieu,B5,,47.921046,-.16052
fr,chante pendoux,Chante Pendoux,B9,,44.829383,3.989565
fr,chante perdrix,Chante Perdrix,B9,,44.829383,3.989565
fr,chantepeule,Chantepeule,97,,45.21298,.516728
fr,chantepie,Chantepie,A2,,48.088852,-1.615239
fr,chantepoule,Chantepoule,97,,45.21298,.516728
fr,chante poule,Chante Poule,B9,,45,4.533333
fr,chanterac,Chantérac,97,,45.172652,.446176
fr,chanteraine,Chanteraine,A1,,47.854508,3.226557
fr,chantereine,Chantereine,A1,,47.854508,3.226557
fr,chantereine,Chantereine,A7,,50.024003,1.320702
fr,chanterelle,Chanterelle,98,,45.379337,2.814176
fr,chantery,Chantery,B1,,45.4,2.483333
fr,chantes,Chantes,A6,,47.632996,5.931582
fr,chantesse,Chantesse,B9,,45.242256,5.446089
fr,chanteuges,Chanteuges,98,,45.072526,3.533486
fr,chantilhac,Chantilhac,98,,45.021747,3.815948
fr,chantillac,Chantillac,B7,,45.333333,-.25
fr,chantilly,Chantilly,B6,10772,49.192811,2.464271
fr,chantocelle,Chantocelle,98,,46.390958,3.130468
fr,chantome,Chantôme,A3,,46.410671,1.555901
fr,chantonnay,Chantonnay,B5,,46.687023,-1.050238
fr,chantraine,Chantraine,B2,,48.171575,6.435381
fr,chantraines,Chantraines,A4,,48.218577,5.24809
fr,chantrans,Chantrans,A6,,47.043481,6.149651
fr,chantrezac,Chantrezac,B7,,45.925656,.55392
fr,chantrigne,Chantrigné,B5,,48.415238,-.567944
fr,chanu,Chanu,99,,48.729139,-.676033
fr,chanu,Chanu,A7,,48.951677,1.462833
fr,chanval,Chanval,A3,,48.363435,2.090426
fr,chanvas,Chanvas,B9,,45.901154,5.305875
fr,chanveaux,Chanveaux,B5,,47.65759,-1.148001
fr,chanves,Chanves,B9,,45.901154,5.305875
fr,chanville,Chanville,B2,,49.043552,6.435728
fr,chanzac,Chanzac,98,,45.187602,2.96281
fr,chanzeaux,Chanzeaux,B5,,47.263097,-.643337
fr,chaon,Chaon,A3,,47.608862,2.172949
fr,chaouilley,Chaouilley,B2,,48.43903,6.068084
fr,chaource,Chaource,A4,,48.058012,4.13826
fr,chaourse,Chaourse,B6,,49.704695,3.999112
fr,chaourse-en-thierache,Chaourse-en-Thiérache,B6,,49.704695,3.999112
fr,chapaisses,Chapaïsses,B8,,44.35263,5.598196
fr,chapaize,Chapaize,A1,,46.557376,4.735366
fr,chapal,Chapal,B1,,45.823046,2.336203
fr,chapareillan,Chapareillan,B9,,45.465127,5.991713
fr,chaparon,Chaparon,B9,,45.801904,6.205319
fr,chapdes-beaufort,Chapdes-Beaufort,98,,45.892246,2.863805
fr,chapdes,Chapdes,98,,45.892246,2.863805
fr,chapdeuil,Chapdeuil,97,,45.342148,.475435
fr,chapeau,Chapeau,98,,46.489609,3.52318
fr,chapeau,Chapeau,B5,,48.2,.5
fr,chapeau,Chapeau,B9,,45.383333,4.833333
fr,chapeauroux,Chapeauroux,A9,,44.837478,3.737135
fr,chapeiry,Chapeiry,B9,,45.846067,6.037647
fr,chapelaine,Chapelaine,A4,,48.579643,4.49909
fr,chapelet,Chapelet,B8,,44.566667,6.116667
fr,chapelle-agnon,Chapelle-Agnon,98,,45.634257,3.637266
fr,chapelle-aux-saints,Chapelle-aux-Saints,B1,,44.987235,1.726244
fr,chapelle-baton,Chapelle-Bâton,B7,,46.185962,.395433
fr,chapelle,Chapelle,A3,,48.113799,.907164
fr,chapelle,Chapelle,A6,,46.598082,6.114715
fr,chapelle,Chapelle,B3,,44.986603,1.569574
fr,chapelle,Chapelle,B7,,46.479237,.597029
fr,chapelle christ,Chapelle Christ,A2,,48.680585,-3.708505
